x,y,z
1.9045944,-8.946863,0.5021028
-9.879915,-5.1344323,10.748259
0.18799591,2.2537422,-0.37000322
-6.6010165,-0.15239716,5.94491
-8.538719,-5.8158326,7.8228116
1.3674345,7.3118362,0.41206524
-6.327053,4.1239014,2.6444945
9.076391,-0.4768505,10.616791
-5.435418,9.52997,0.69302773
3.222681,-9.752545,-0.1419277
5.869628,-9.083242,2.581965
-7.772372,1.9943619,5.5436707
5.1177998,9.075235,2.0547636
-1.3389606,5.6532097,-0.03443243
5.1816273,-5.5029726,3.6514385
9.677347,7.1743164,10.565664
-4.261655,5.195794,2.4832354
-4.3310394,0.5684576,2.1676557
7.945492,6.3266983,7.6883426
1.1120043,1.9789934,0.2903995
-0.9973278,0.013133049,1.1606953
7.5866833,-2.7688541,3.8769083
-4.8314404,-5.3128157,3.590042
-0.49376106,-6.303575,1.2213485
6.868759,-1.3145542,4.525975
3.9081097,-6.8388224,1.3389436
-6.468148,4.2383575,2.907118
2.599165,2.8238144,0.73775244
-7.6243677,-9.749994,3.705964
-5.430734,-7.3556733,4.499272
6.4301186,7.1463547,5.669789
-2.665123,-5.2424536,2.1584632
-5.0935707,-0.10313892,4.2270055
0.7088232,-6.405096,1.8338033
2.4437037,-2.1870613,1.006685
-6.2161684,4.931917,4.7489834
-6.7436337,2.5417347,5.1191077
-9.684691,4.908306,10.274551
2.5838356,-0.58226204,0.6529718
-6.4522943,-7.9786577,4.7476416
0.76208305,-0.1258564,0.9885316
-2.2365818,5.9285545,1.0544124
-6.5386,2.339077,3.3104043
-3.1909885,2.0681286,0.22640036
-7.6869,1.9690056,5.2378454
-5.293329,8.204876,2.8097532
-0.31171227,5.044695,-0.7016321
-8.549151,-1.6355476,8.284071
-8.770333,-5.4253697,7.8329864
7.4906044,8.137268,4.371586
0.9409809,-5.2023783,1.7381827
-4.4225383,-6.6849365,1.8489524
-0.3324871,3.1237488,-2.2089906
7.4156513,-6.3857374,6.656474
-8.342656,-8.628722,6.5836787
-5.3018355,-8.097687,1.7656006
-7.231405,2.465886,5.019289
-0.7270098,-6.2840405,-0.02958794
-0.3441286,8.846287,-0.4721398
-7.7930584,-0.40131092,7.132211
6.94084,-4.247097,5.4153385
-7.679198,-6.1318836,7.2406163
9.336357,-2.9895124,7.38277
-6.8836904,8.7241,4.1558743
-1.3704548,-6.383271,1.8250166
1.8698692,-9.25882,0.32268474
-4.4447746,2.9753475,0.57186764
9.196419,3.3909283,7.315847
-6.894343,-8.472622,5.256851
-0.5542841,-4.488728,0.41805065
-7.3426104,8.667835,3.5424554
2.7759066,-4.7268066,0.24712832
8.525871,4.195651,5.991711
9.27586,-4.8002553,7.929035
1.1871376,-8.8281,0.036916256
-5.0064526,-9.646649,0.522475
9.718451,7.6279564,8.779836
0.74630356,3.065709,0.0179881
6.76577,2.843895,4.323708
-5.194174,3.4418402,2.3890305
-4.640933,3.8538694,1.9908495
-8.301333,6.6017895,8.88649
9.20126,7.6721115,9.598409
1.6588421,7.7113037,0.6828545
-7.1818933,3.2133617,5.1064568
0.8588886,1.7858963,0.6418467
-4.289051,2.146758,1.0502485
0.49956417,-8.099373,0.6342009
3.31923,4.458683,2.2313685
-4.962348,2.466095,2.0605261
1.7449942,4.3467436,0.8359031
-6.313816,-2.467579,3.6783783
1.9269571,8.305948,-0.24592197
-9.655363,1.2012777,10.240624
1.5935144,-2.3703299,0.22314313
9.935192,-0.28265953,10.710555
9.211126,-3.9914227,8.844313
3.647812,-1.469306,2.0592563
7.3582954,8.487526,4.7180624
9.722578,3.3170462,9.057386
2.8336926,-1.1176414,1.2546061
3.3351812,0.3776436,2.9630754
1.3003407,2.2842827,-0.7545246
8.853298,-5.7710743,8.1282425
8.590406,-5.4850492,7.82769
-4.702604,8.817648,1.8040739
-0.41109562,0.05449295,0.88257796
-5.038432,2.9762278,0.9649773
3.5883036,-4.601884,1.9120001
-9.689918,-7.3505807,11.012094
3.538683,1.9837523,1.5553675
-2.744484,5.4011354,0.4945123
3.6265202,-9.418608,-0.32730576
3.1210623,-9.890219,0.7487485
-4.9761877,-3.3350825,0.76595515
5.1881065,6.4668446,4.3845663
4.246501,-8.935282,0.80441064
-8.500408,7.9891663,8.012788
9.97752,9.04352,9.668081
8.6075325,-2.2442245,6.4794345
6.2218227,0.6387558,4.277767
-1.0149994,-0.41300678,1.3746567
3.5428772,9.742598,0.634498
-5.4101553,1.1112642,3.786885
-3.3979917,2.4434757,-0.46177757
4.7195864,-3.4216046,1.8423188
4.45168,-0.12213802,2.6431732
3.9598522,-5.3030787,1.5162889
-9.537377,0.5027571,10.589439
8.286791,-1.387619,7.87804
-4.1768684,1.8638153,0.20803854
8.654161,1.9441509,5.815755
8.2395115,-8.181977,7.8990407
3.7065077,6.6808968,1.67451
9.9629,5.5005884,9.861763
5.7422028,7.044197,4.4089265
5.8648577,7.364538,2.9905703
-3.395722,2.5802279,-0.44663793
9.274855,5.4665937,9.84985
2.6209488,4.929038,1.2451769
5.9083567,5.962345,3.8060186
-2.2610784,-6.0219707,2.2253416
7.2422085,4.7380114,5.378652
8.871021,-0.8012247,7.8892155
-7.6625133,3.8679829,6.241237
8.198042,3.6758919,4.9663663
-6.6088963,-7.4538136,3.809544
-6.884733,-4.5491195,4.3033185
-8.356856,-7.119024,7.901323
2.889597,-2.6586366,-1.0543164
-7.508273,3.2275085,5.287398
-3.7643385,2.3325424,0.33204955
-5.026858,7.9399548,1.7208045
2.6726532,-7.2198877,0.9166603
-9.817611,3.1293507,9.344104
-4.5844135,8.178783,2.041951
0.0731554,-7.7037287,-0.54538
0.8980217,-7.527268,0.0044959895
-4.516244,2.4066591,2.3737745
3.5826378,-4.058697,-0.10260622
-6.5975404,2.557355,4.5649858
-8.468897,-4.833273,7.3322763
-1.4216499,1.2882957,-0.6640376
-5.4064837,-8.476096,3.3892765
6.3033314,7.967472,3.85014
-6.835188,-6.385437,5.040875
-0.8395233,-9.176529,0.028046709
4.153537,-5.1791,1.5620388
-8.75739,0.21237946,7.9068317
7.7411995,9.397373,4.9455423
-4.5437517,2.090808,1.4476823
-2.7211628,-2.0908222,-0.21396782
-6.117138,-7.1974382,4.0034976
-3.7263775,4.5644913,2.3926566
-3.855896,0.7292137,1.9125999
-8.898768,-2.8959346,7.323196
3.417076,-2.8042803,0.59664047
-0.032034874,1.4662256,-0.18303022
9.782307,5.8879356,11.121563
6.746763,-6.0137997,5.101987
8.699341,-2.4153414,5.4820833
2.9422665,4.716029,1.9416927
5.254592,-6.849537,4.876451
9.363848,-0.24711704,9.222022
8.210396,8.0989,6.3118243
-7.6839886,6.982723,7.087789
-2.2422886,-8.023114,-0.22974388
-9.6446495,-4.693469,10.486153
0.3783083,1.6089096,0.5789107
-3.531897,6.3165455,2.7019253
8.679165,-4.0171623,7.061318
1.5810528,-9.080564,-1.6966759
0.110058784,-0.37168312,1.1333117
-7.2335243,6.272419,5.5016766
-7.847309,-5.1422224,7.2261786
1.5742388,-9.209128,-1.4662602
-4.9688206,0.688673,3.1455257
-4.5925245,8.312422,0.952573
7.014345,-8.106475,4.1906033
-5.2131867,2.151904,3.0020144
-4.4510484,6.333742,2.8832247
7.678076,0.30102158,7.6214285
3.9069881,-5.359391,0.98408514
-5.682075,-3.618281,3.0520382
3.0284834,-6.577402,1.129087
5.041374,0.7268467,2.9422572
-8.882007,-4.351412,8.172758
1.8680725,0.33751297,1.7353666
2.2846994,-2.2010612,0.9469089
-0.38947105,-6.8480515,1.2976639
9.588011,9.683313,7.2845793
-6.6097593,2.3558502,3.536975
5.4211655,4.946185,4.4347763
-5.3121653,5.9212294,3.5528724
-8.561063,4.0287914,6.642967
6.8151855,-2.3662195,4.4069104
-4.7972226,-3.069048,2.030528
0.47001076,-5.5137944,0.21280423
5.2590237,-8.896007,1.5905254
-8.346591,-7.6355577,7.975557
-8.55989,-3.8083277,7.3703623
3.4046097,9.419561,0.86219937
8.719257,-9.542703,6.0839405
-1.0581589,-6.2985477,1.7507925
7.0422173,-7.779033,5.9475193
3.5140057,-7.0066986,2.33818
2.8530273,8.177683,-0.45554712
-6.375719,-7.9098883,4.3962936
9.517185,-7.155489,10.234814
4.580406,-5.84962,1.9034758
1.5462351,2.6808796,-1.1316769
7.073042,-3.125925,4.0625463
-8.592273,-6.658558,8.829408
2.1548386,8.266529,-0.6718722
-4.7072864,1.533452,1.2665555
-1.0154762,-7.3002443,1.1275783
3.27633,-3.7336645,0.39577302
4.4289684,6.1570263,3.8901203
2.2940645,3.6304846,0.50150496
-7.7395296,-6.371006,5.981636
-6.2583256,-5.0807657,4.4534016
0.17460632,-3.9224396,-1.3905665
-1.7319126,3.8196812,-0.57723457
-8.370143,-8.019526,5.999681
9.851664,9.348118,7.7317176
1.2578316,0.97703075,1.5845174
-7.105502,3.9729967,4.628487
4.3858604,2.9487514,1.4608309
4.3449917,7.7842083,2.7860024
-4.905657,-3.2696676,1.3110136
5.0144424,-3.7785778,1.6919698
-6.2034345,-6.522745,4.980728
3.4648123,8.181145,1.1272597
9.49905,-0.80823517,8.705839
6.6013107,-0.15609264,4.359343
4.9368896,8.811977,1.3006526
-2.0345125,-2.5212002,-0.927145
1.877347,-3.35534,-0.54720336
3.4896574,-4.1751933,-0.34304422
2.4424686,5.744891,2.3255327
-2.0259213,1.2121,0.66829026
1.3952723,-5.342497,-0.079067945
-4.050311,6.5710983,1.9741688
-5.652671,3.8986454,2.9056888
-9.228363,-2.2910318,8.803617
-8.153088,2.2967615,5.851748
-6.277152,-9.063271,3.2111766
9.558903,-7.105995,10.963695
2.001151,-3.668611,-1.156285
-9.0462055,4.8160706,8.757447
-5.1116896,-2.182572,0.9527012
2.3357944,7.2964897,-0.29540023
-2.993063,-9.327792,0.1057048
-2.8306031,7.2755833,0.24050716
-3.755149,-9.668797,-0.4271282
-2.442398,-3.4352245,0.27672082
1.1502724,9.171265,-1.5136577
0.59218216,-3.3420944,-1.8326613
6.42482,-4.360621,3.3355165
6.399433,5.4023666,4.6802883
8.229916,-5.357603,7.2235465
-0.31811142,2.0726528,-1.1227814
-4.4651976,-3.5876074,0.5557517
0.03412342,3.918744,-0.3958765
-6.622143,-6.131661,5.630745
4.091216,-5.2333155,1.6195656
-1.2065039,-6.642933,2.2227705
-3.202765,-1.773695,-0.036716998
-8.478118,9.929577,5.9892335
4.8191643,5.7495384,3.969274
5.5817547,-7.9351273,2.8840199
9.122269,5.105962,9.119801
-3.5427008,9.159706,-0.70170665
3.0131054,9.896379,-0.9173812
0.3769455,0.99604607,1.0571043
-6.3697014,2.6692915,4.0880437
-6.2514877,7.257845,3.545806
5.1208496,9.622795,0.78638655
-5.743234,0.34168816,3.0186388
7.2818356,-1.768547,4.532234
3.4935942,8.116953,1.0722965
3.4150848,-2.686634,-0.21636027
6.5857544,7.970022,4.8357463
4.8941603,8.462065,1.275842
4.312825,2.7866879,0.12575918
5.1884174,-8.051571,3.142064
-4.2436686,7.807331,0.76655227
-5.3028145,4.776375,2.7366414
-1.8320141,2.4015913,0.7105088
5.5516825,2.1653385,1.9953707
6.998274,4.7056046,5.8447623
7.3641186,5.9039297,5.8890333
-3.1543674,-6.5577497,2.7856548
-1.2688465,-7.917428,-0.2929381
-6.8682003,5.179571,6.132134
6.165962,-4.162338,2.644513
-6.6312695,-8.783653,4.751077
-4.1148853,8.3542595,0.9310367
8.257654,-7.7510905,6.0485754
2.430129,-3.4153175,-1.0598332
-4.1863155,-6.2814674,3.6332936
-6.733718,8.673933,2.4191647
-6.8767405,-1.2964363,5.4871216
8.070257,-5.2274714,8.0054455
-9.140043,8.349468,7.354955
8.641293,9.306957,5.503113
7.999653,5.3013287,6.1529794
0.61962223,7.833029,-0.6777645
-0.80154896,-9.004677,0.25401613
7.77722,-9.037504,4.0544076
4.409767,5.4647026,1.2626891
9.455112,-2.245276,7.639568
8.078123,4.2520533,6.3981524
-6.5575957,9.293179,4.115014
6.171194,-2.2847319,2.355813
5.043298,-5.3129387,1.9862573
-7.1001234,9.3697815,4.2986684
4.802718,-4.7938833,3.1530151
-5.1941204,-5.73007,2.5330536
-5.9579206,8.025145,4.0965285
0.18655968,-0.41112423,1.1641268
-1.2288141,-4.8772726,0.045537166
-2.6888156,3.5666103,-0.18618862
-6.558075,-5.053327,5.279997
5.47038,0.3644762,5.0628996
9.970699,-7.8782034,10.103644
-2.2158184,-2.413957,-0.7671927
-6.73774,7.757948,3.837083
-0.51564217,1.440527,-0.7169924
-8.688102,-1.35462,7.236403
-8.120558,7.5833187,7.9694943
-3.3312225,5.4159727,2.1064703
6.2830486,5.6118097,4.2468886
-7.6611414,4.745158,6.824308
-1.5958328,-3.4217634,-1.6044773
-5.192702,-8.902985,2.5474129
-9.207892,-5.921727,8.301162
-2.2511077,-5.944011,1.8691525
-0.58251,2.7847748,-2.2399187
-1.6814089,8.019407,-0.9001593
7.3113537,9.243984,3.1244128
4.005623,8.007641,2.1374834
6.2259483,1.4189281,4.648789
3.916892,6.886879,3.5579395
1.0491753,0.50187206,1.611948
5.4275913,4.644554,3.2990792
-6.3794956,-6.6200485,4.215142
5.095335,9.632328,0.67468494
4.763137,4.6229553,2.2105083
-4.2440677,0.014705658,2.727435
-0.3432064,-3.9701424,0.0012523234
-7.564765,1.7514277,4.9038963
-8.750481,-1.1519957,7.4848466
-0.011047363,-6.472641,1.2321777
1.7905531,-6.195651,2.5825458
-2.1570578,-3.9888883,0.40236056
3.0895004,2.2955608,0.96223587
-7.720022,-6.4478993,6.7082777
-5.496824,5.511015,4.767338
6.9019547,-5.507535,5.0096364
-9.731721,6.012211,9.451182
1.5702143,0.3449583,1.7709639
7.6987247,0.01720047,6.9496202
7.496874,1.3504868,5.331802
3.4111843,-0.075416565,1.9307725
-9.109007,4.9425583,7.5362744
1.2873697,-0.7997217,0.11971054
-3.5165834,-3.530551,0.035285726
-2.8110971,1.0424919,1.4567019
7.6619244,-5.855322,6.210192
-3.3984241,4.002699,-0.25586253
-7.161708,1.0058994,4.754971
-8.027381,5.0444775,6.4811873
6.313837,-1.7536125,5.326052
0.48252583,-0.05649185,1.0037984
9.87665,-4.7617016,10.08967
2.0450344,-4.4892216,-0.0027927496
-9.319187,0.24735928,8.872621
2.4740772,5.1190453,1.0588604
9.15044,-3.7834716,7.1613336
6.2022953,7.85886,2.729174
3.0008965,-3.376193,0.6679756
-7.5130405,-2.0557714,5.327833
-5.9963455,8.0131035,3.9793541
6.790144,-1.8150911,4.6650558
-6.6865788,5.438652,6.149216
2.281334,-0.9846363,0.48392344
-1.2812309,5.943948,0.22545502
3.3508062,1.3005905,0.6838623
0.6543207,-4.712131,0.06605674
-7.6167035,-6.587336,6.477285
-3.9860797,5.9362364,3.2844958
8.721912,2.457427,7.397367
1.1771574,-1.5531197,-0.7579891
5.070551,-1.9105387,2.8250027
-5.0450277,-4.150965,2.650726
7.9164066,-6.926421,8.251709
-2.1406388,2.2184448,0.59048355
-3.370638,-8.50279,0.042432472
2.0285454,-0.13268471,1.0348353
-3.5831332,7.146084,1.1743577
-4.018495,4.562417,2.3171966
-1.4309521,5.402649,0.11020741
-0.5709038,1.8483772,-1.0246152
-5.687537,-5.5934787,4.2501383
3.4181356,5.0976896,0.7023621
-9.691824,7.8035755,9.145838
6.138632,4.093013,2.9148033
9.274637,6.965349,10.09393
1.6178284,-8.074448,-0.60849565
-2.3365831,-8.701692,0.82337415
-9.159008,-2.315936,8.608016
4.696025,2.631321,0.9046074
8.193802,6.425041,8.756496
8.549255,-2.935892,6.5381775
0.89170074,-4.426733,0.25245398
3.3246155,6.449606,2.3813577
9.582096,-0.30646515,9.823406
1.4925938,0.67822075,1.8181611
-4.827696,-9.54116,1.8853911
-9.494284,-0.9288645,10.125381
4.3721094,4.851346,2.6559072
3.8954344,9.656908,0.21640983
8.886845,0.93174934,9.222246
-5.091053,6.351925,2.9980576
4.295231,1.3900108,1.5951463
-3.3085432,-7.8918943,1.752281
-2.4853506,-0.33698463,2.3596303
5.8348656,-3.4172869,1.832792
-9.1667795,-1.3580027,8.396517
7.371372,-3.889687,4.915031
4.650985,7.4755764,2.3978558
-5.9431934,-8.16333,2.2021458
5.102955,-6.010797,4.4718204
-2.5153232,-3.1050816,0.6360299
0.899971,8.378117,0.50572634
-2.6765847,-2.0463228,-0.24178286
-9.791132,4.0806313,8.65873
-1.0356798,4.902771,1.1677539
4.879196,8.559191,0.8812255
-1.1634684,-2.297647,-0.033642795
-4.924128,1.8680611,1.7194633
0.31685638,-4.880761,-0.8135122
1.824873,-0.76011086,-0.058250234
-2.7901564,-8.569813,-0.6416805
-7.754841,-8.159418,6.4764924
-5.361432,2.719922,1.1203268
-1.6303301,-7.664113,0.2028257
3.601428,5.226549,1.920351
8.892735,7.3910866,8.906156
0.18558884,3.5088425,-0.42507005
3.5804214,3.8280582,1.2804354
5.7537117,-9.085512,1.703285
-4.3605175,-4.6243668,3.1856546
-3.318169,-7.220309,0.8771987
6.6330585,-9.482193,3.331476
7.1598816,4.251234,3.5157104
2.3695889,2.2897396,-0.97136956
-7.727824,9.5147915,6.090988
5.675864,-2.7551165,2.2346442
-8.264951,-6.620985,6.82736
4.9982243,-8.608234,2.5685334
1.1851425,0.6158066,1.778791
3.2301474,-5.480423,2.6751823
-9.7474785,1.7740774,10.620157
-3.5157528,6.6148033,3.1009352
4.2469654,8.550209,-0.19418654
7.6968613,-1.6309357,5.5714455
-2.8629055,-6.5026245,1.3500524
8.917498,-5.4300666,9.202167
-2.2315884,6.3506527,0.42993188
-6.0314646,2.587862,2.8077621
-4.330435,0.6331787,2.3117537
0.6222706,-9.715845,-0.6495209
-1.7773333,5.386307,1.3656905
4.8400393,6.3261604,2.7475297
-5.534219,1.0320168,4.4479647
-2.8447056,-1.8019333,-0.40559164
-9.9101305,-4.7453737,10.131682
8.162434,0.08167648,8.393846
-1.881629,0.4967928,0.6958247
-7.8831205,2.820922,5.4825444
-0.48254108,-0.42382717,1.148348
-0.018253326,9.4807625,-1.330171
2.7772818,6.446024,0.50688356
-1.0976105,2.2576857,-0.9123745
6.2906303,-8.877993,4.0414767
-3.4502373,-4.7747793,0.8509135
-2.993106,3.9129524,1.0743648
-2.3746977,-6.4626064,2.1197605
1.7852993,2.787938,-1.5885334
8.012203,2.4557533,6.4899144
-0.4601345,-6.287037,1.4696654
7.69429,1.9836483,5.9346104
7.855465,-1.2933502,7.126296
-5.206499,7.4482956,2.2811074
-0.8592024,-2.2061777,0.19778486
-4.72059,8.726946,2.1830354
4.1597404,8.68832,-0.06642982
-3.5156908,-3.3154416,-0.5049377
3.050499,1.6779613,-0.17086361
0.59744644,-2.7335825,-2.2962506
-6.5646544,8.007725,3.690104
-6.7229414,4.79451,3.7193525
-9.767248,0.027412415,10.365719
-5.593815,6.047554,3.3918307
2.7935429,-8.029465,1.3190475
0.60925865,-2.5573072,-1.9727923
7.521021,2.0412865,5.618282
-8.793144,-9.474087,7.9772544
-0.29221725,8.74041,-1.2075115
-8.966498,0.8215866,7.8283606
0.05853653,8.834398,-0.58073556
3.6433659,-2.9104843,1.0817049
-8.970433,0.59541607,9.921769
8.831524,-2.7580366,7.3128757
-3.1059098,-4.0999374,0.70907426
8.860361,-3.7055635,6.214197
-1.6785107,6.916155,1.9616113
5.673149,8.984993,3.106198
9.090765,2.8776064,8.408982
-3.6407351,5.583956,0.7693759
-2.4308672,4.349928,0.96816677
5.2452946,0.012533188,3.9653127
-8.56131,-7.443428,8.875021
5.91928,2.5086222,3.4059353
-6.2811327,-3.4361863,3.3858063
9.287634,3.8288364,7.00772
-6.5536537,-6.506811,4.4108973
-4.115114,-0.67969227,3.0283182
7.461855,-3.9307203,5.865455
-4.3538675,-9.250921,1.1907043
8.571512,-9.244942,7.0116425
6.8801956,9.226208,4.3431225
9.140114,-0.010879517,9.306967
-9.692821,-8.620439,9.887479
0.11207771,1.6397476,0.0073105693
-3.289136,-0.6275892,3.0629392
2.3820362,8.238174,0.59804773
-7.5505114,9.42453,3.7449045
4.10054,-2.570312,1.2837186
-0.47373772,-6.0005283,1.5202457
-4.7268867,-5.7307444,4.025045
-8.996037,-2.658905,6.5356674
5.2306824,-5.4893217,4.035283
-3.619052,9.013445,-0.1621862
7.378763,-3.822348,4.63222
1.7801437,5.152113,0.8474274
3.0414028,4.525526,1.4896522
-1.5166435,2.3380852,-0.33226323
-1.3852396,4.8749886,0.100831255
-3.3970966,8.467981,1.2079891
-8.659009,4.254817,7.8600554
6.2869625,4.4002514,4.235322
-6.2974095,-8.390564,3.933751
5.828376,-0.8862171,4.622328
-3.3728256,0.2308979,1.4453744
6.2646904,7.831625,3.2584655
8.570221,4.2730284,6.1149907
-6.116061,7.7769966,4.2036333
8.257256,7.734852,7.79614
0.24372482,-4.664565,-0.89113545
-7.6393104,1.4186668,6.8243136
4.082117,9.535316,1.6576906
5.6623926,3.535223,3.2921703
8.815117,5.6540947,8.216744
-9.519203,4.0647354,7.746855
9.029623,-3.1391153,7.2658224
7.581072,2.3879356,4.3648157
9.837616,-6.9095707,11.446271
5.450062,9.225607,1.7928026
-4.8611307,0.5721674,2.9244585
7.586117,7.749264,6.5831294
9.13917,-7.0296373,7.872516
-3.823699,-9.186581,-0.07362162
-1.6346035,1.1973515,-0.2762477
7.825321,-1.2811985,6.827598
8.049826,-4.0449867,4.9130325
6.6058655,5.2395144,4.9824467
7.6613216,-6.50519,7.042668
-5.1389837,8.762867,0.9348953
-1.7251501,-9.762127,-1.5864875
-3.9950886,2.050808,0.050877184
5.197381,-5.8469844,4.449158
2.4921236,2.1694098,-0.6436146
-7.7245307,9.875784,4.3406835
-1.2561169,-1.2002802,1.3311586
-8.154551,2.3251772,5.805396
-9.411168,-3.9353886,7.8668995
9.11628,-5.1314545,8.098896
-5.03021,-8.542017,1.1468236
4.463297,5.7720003,3.427007
-2.2267857,-0.11105919,1.8411568
-2.024993,3.4629536,-1.5325347
-0.0064582825,-7.690936,0.2064919
7.7992764,-8.325624,4.6793065
-1.3833609,-9.09287,-0.5942194
8.274656,-5.7628465,8.810423
5.851078,-1.3002481,2.5340147
6.8600864,-1.5088568,5.48495
-9.069404,4.397032,7.157357
-4.6759534,-4.8050413,1.9015696
-8.1472435,9.74386,6.595551
-2.123886,-4.55707,-0.20809881
-2.0712194,-9.403996,0.24258155
2.0320377,7.5646267,0.7583732
8.959707,-6.42671,7.692115
4.489051,0.9530277,1.6645015
-6.958576,-0.96545124,5.5062914
-6.271434,-2.0859528,3.9743772
7.551056,0.0064792633,6.8008747
0.9954405,-9.833626,-0.38172647
2.8250484,8.992352,0.2848293
-5.230353,-6.491784,4.1098924
-1.219492,6.097044,0.33318585
2.8470497,-5.9131947,3.0394554
-6.562253,-2.4624515,3.190221
6.526615,-0.23649788,4.4693356
4.9834404,-3.9414492,0.81505346
-5.8317223,-4.3322935,3.4551737
-4.100809,-8.417313,1.2825886
-2.3510098,-6.8683553,1.0272758
1.556262,-0.46919632,0.17766765
-3.6681995,-2.9232368,-0.36771977
9.566212,-1.4043579,8.693412
-9.632092,2.5510006,8.708581
-5.6519947,-1.2820053,4.4065704
-6.069785,-9.466386,3.4857075
2.703804,-3.677806,0.23145528
1.4190693,3.0608082,-2.1406198
-2.8495607,3.5990057,0.50343335
8.53458,4.8390856,7.3033013
-8.632531,0.5537691,9.06604
3.5245018,6.8367863,1.1023798
-5.502516,-6.84311,3.918778
-2.2770858,-8.391993,0.15237802
-9.630004,-2.6662564,8.7183485
-7.4650707,0.06743908,5.647857
-8.484492,7.2607136,9.045013
4.3627396,-5.7668962,2.7717063
-3.755065,-7.003561,2.973439
5.2310076,-0.27053738,2.7900977
-5.419489,2.5429974,1.3959363
-2.4776459,-9.120771,-0.81725574
1.2104702,-4.0310645,0.4180243
8.379246,-7.8554797,6.9985847
-2.695136,2.3369198,0.050279044
5.7972183,0.9328518,3.2042658
2.7587185,-8.892439,0.533125
6.0820255,-6.6588697,4.0162745
6.3170834,0.4624157,5.115129
4.05816,-2.6499057,1.9701566
-3.015473,-7.7346635,-0.05034981
-2.8066645,-3.0302668,0.6003754
3.893013,-9.183823,1.6591961
5.450425,-1.141859,3.1387167
-0.5337343,-1.1656084,1.1145067
5.0127544,0.5241833,3.43037
-6.0161915,0.8493595,5.3356495
5.6365814,-1.7418766,3.2338865
-1.227149,7.980406,0.46546724
-6.8817186,-3.5803404,3.5607474
-4.858841,4.519127,2.1714063
-7.636982,3.7754993,5.783367
2.0171738,-1.2257185,0.24416499
-5.9306073,-7.328395,3.6505616
-2.863635,-8.426071,-0.6230165
-0.6265497,2.7680683,-1.8719962
-6.1016073,3.057355,2.6667626
0.2567768,6.0650654,2.130745
-1.2691259,-4.4264517,-1.232559
3.1674204,8.07383,1.0602504
7.2240753,9.998743,4.1661735
-6.0366917,-1.5905266,3.3753426
5.4674625,-3.8969126,1.6177744
-0.21186829,-3.1410909,-0.3103287
-5.715549,-8.693956,1.7927393
-4.5351386,5.764881,1.9755871
2.5453796,1.0898314,1.5199475
2.0821342,4.607091,0.32709235
-0.32300186,6.4250298,-0.094026014
-4.9784555,-4.24675,2.7961802
5.0429573,0.093117714,3.83209
1.4837084,8.083942,-0.6364055
-9.72131,-7.7090454,8.916258
-1.7672672,8.792059,-0.36253518
-2.7131248,5.2000437,0.32739946
-4.2670956,-3.1406164,1.4864315
-5.5469775,-8.165108,3.6563458
-8.112623,5.341258,7.9962144
9.849039,4.7710686,9.949462
-9.134146,-4.528632,7.637761
9.295773,4.760846,8.505212
-7.861038,2.9679146,6.1347957
-2.426175,9.8435955,0.6349227
-4.0966663,5.115217,1.1536161
-5.3524995,1.5439091,2.130083
3.555355,-9.898201,0.7390612
5.795947,8.138525,3.1190042
-6.5690174,8.585968,3.6774547
-4.6574965,-2.7718773,1.8312498
5.10427,-0.78201675,4.189717
-1.2087612,-0.38959503,1.5556958
2.4354897,-0.6106291,0.50276184
5.228528,5.4361115,3.2340167
-3.6963167,1.3516655,2.5073562
-5.54974,-8.696971,1.4242845
3.6809692,3.2174034,-0.3235786
-3.661951,-6.1425505,2.1690018
-6.6564155,2.8551426,3.4688988
-5.044156,4.3528347,2.1305847
-4.649651,-4.775021,2.0046177
9.957184,6.774231,9.913958
1.923233,0.25537395,1.7187524
4.3067265,-5.0295744,2.1287324
1.3432484,8.56897,-1.3752267
-6.7414618,6.38995,6.1556153
7.216379,7.3125324,6.5324044
-1.5544882,-6.8853464,-0.10702415
-2.5893092,-7.62123,1.9128239
8.149569,-8.792325,5.1573296
-5.094106,6.4653454,2.543344
2.0305834,5.8321915,0.59782314
-8.506836,-6.09581,9.278939
5.1242294,3.920269,2.8584452
3.9721117,2.0099754,2.0170012
-8.222962,-4.256685,6.1648207
5.5813704,0.34321022,4.7294846
1.1004925,-6.03297,0.6670569
-5.1636496,-2.927823,2.356951
8.526335,3.954053,7.297839
4.294734,1.4121437,1.8315233
3.514162,-7.4417963,0.5056629
-3.7142563,2.5165424,0.81458354
-5.483204,-1.9954987,1.6882796
-5.3807473,-7.346143,4.2530823
3.7570343,-9.245726,0.40994573
2.693863,0.43124676,2.6545022
-5.9849777,-7.3597217,4.0610194
9.09952,-6.112821,9.914045
5.826174,2.4096527,3.4951007
-3.818077,0.61661816,1.1994753
5.173793,-4.527366,3.6353898
-4.238983,1.5502653,1.349469
3.138277,5.0377045,1.1868069
8.323328,-3.861452,5.61697
-8.84532,-3.566382,6.9300404
-4.9720707,1.7657957,1.8175031
-0.56515694,2.4460945,-1.7892667
1.4912558,3.4563055,-1.8663026
-8.223739,6.810034,7.932171
-6.5790167,-0.6684389,4.1582417
-0.9577856,3.3220282,-0.9472323
-1.4417791,-5.754365,1.9955152
2.1569452,-1.2751942,0.43421853
1.2706795,7.4076843,0.64540756
2.0514202,-9.687434,-1.2880106
